item_id,item_geohash,item_category
121115108,,3925
121125019,,11376
121135855,,10431
121143259,,11406
12114368,,10544
121144321,,6648
121146892,,11991
121152097,,8561
121157904,,9307
121164412,,332
121170413,,8058
121173159,,8099
121182032,,1527
121182067,,3846
121186746,,3846
121193542,,3397
12119609,,12996
121203051,,11406
121203064,,12553
121207495,,8615
121215883,,438
121215926,,1032
121217592,,10356
121220506,,7076
121226696,,8099
12122745,,7876
121228407,,7995
121244949,,4228
1212543,,7350
121257684,,3064
1212708,,12370
121273396,,10120
121287789,,7995
121288564,,3368
121292635,,2284
121293074,,1892
121299372,,8561
121309864,,10290
121310394,94lejf3,7140
121310394,94n73oe,7140
121310394,94nutip,7140
121310394,95l2nke,7140
121310394,99bwbr0,7140
121310394,99ch3ij,7140
121310864,,2284
121317814,,5650
121325477,,6417
121326202,,10290
121326647,,3064
121330893,,10412
121339965,,438
12134642,99ctkki,11932
12134642,99ctrj1,11932
121346519,,10120
1213566,,3846
121370482,,2029
121372142,,12630
121374795,,7033
121387212,,11406
121399387,,13500
121415499,,7876
121440777,,8099
121441644,,10431
121443792,,6417
12144406,,836
121454885,,7876
121456017,99ct6ct,24
121456017,99ctkn5,24
121456017,9rg29an,24
12145932,,3660
121459838,,4230
121466859,,10290
121468535,,10501
121470244,,6986
121474665,,9614
12147629,,9569
121482864,,7939
121483584,,2225
121485925,,4228
121503660,,8099
121509424,,6648
121523079,,7619
121536038,,9933
121541100,,198
121545562,,10544
121554386,,3064
121555956,955m2me,8139
121561706,,3723
121564551,,10297
121564652,,4830
121568982,,6526
121579470,,9610
121581467,,4282
121584728,,3064
12158476,,9614
121592679,,10085
121600220,,9757
121602233,,6648
121603125,,6648
12160414,,11991
121607322,,10967
121623115,,7311
121623360,,9757
121630828,,629
121633320,,10544
121641048,,2284
121650006,,4627
1216583,,1483
121664494,9504eni,523
121665559,,5533
121667650,,3064
12166987,,10179
121671019,,11497
121674453,,4627
121681902,,9569
121691296,,7876
121694206,,9205
121695618,,2929
121705533,,7876
121705606,,2288
12170600,,8327
121708933,,2348
121717783,,8662
121722454,99ctmi3,9748
121727690,,5635
121733335,,3956
121737548,,4864
121744705,,10431
12174993,,11406
121754611,,2683
121760934,,9307
121761429,,4778
121766857,,8662
121797679,,4533
12180162,,6648
121804253,,4282
121804366,,4830
121817710,,11406
121820319,,6700
121832215,,5153
121833583,,3451
121834115,,11492
121836785,,2029
12184166,,8270
121856293,,10356
121861911,,2683
121864044,,3064
121872552,,5543
121877771,,4582
121878240,,9614
121885173,,10431
121889105,,3702
121892381,,11406
121893180,,3064
121895667,,7572
12189737,,9610
12189964,,10825
121902026,,6648
121906953,,6648
121912379,,4778
12191336,,7311
121916841,,12221
121917676,,8444
121919089,,8491
121919759,,4559
121923735,,13042
121925787,,12630
121934899,,8099
121944627,,10544
121945049,,10431
121945406,,2284
121950742,,9569
121958182,,7995
121961412,,6700
121968273,,3321
121970642,,1963
121972322,,1574
121972560,,9086
121974023,,7995
121975933,956mr49,7178
121980178,,8142
121988480,,11991
121991304,,8376
121996776,,11406
122020590,,5988
122022427,,3064
122023437,,7311
122028336,,6247
122031205,,11991
122033461,,10637
122036169,,5988
12203738,,4830
122041575,,1213
122045240,9h0270v,10012
122046446,,9017
122048789,,6794
122049594,,1928
122055465,,6648
122056221,,10431
122058570,,5745
122067611,,13042
122085699,,10431
122087887,,7468
122088728,,6272
122092847,,3064
122104834,,10576
122105027,,11406
122110927,,8099
122117391,,2029
122122239,,6648
122129689,,9614
122140546,,5186
122150507,,3846
122160118,,3064
122164678,,10012
12217197,,10063
122177737,,7350
122178459,,9829
122180422,,4778
122187022,,3925
12219692,,11406
122213595,,7995
122230957,,9618
122231803,,4778
122232033,,4156
122239635,,7876
122240920,,12996
122243528,,3942
12224696,,12090
122250746,,5273
122258699,,10012
122262077,,10412
122267224,955l7oq,12222
122271385,,11497
122273228,,1601
122276229,,10085
12227633,,12816
122279666,,10431
122282527,,4008
122283423,,11039
122290364,,4510
122296290,,5712
122300561,99nfvfw,10951
122300561,9rdm3g4,10951
122302871,,5768
122306352,,3846
122316433,,12758
122318437,,5533
12231895,,6648
122327600,,10582
122328452,,9618
122332957,,10033
122338764,,3660
122346611,,2936
122349459,,12553
122355641,,9789
122361865,,3660
122364704,95qh2bm,6890
122367153,,10290
122370913,,6648
122373646,,3925
122387087,,11406
122395379,,10015
122396108,,5533
122400367,,4830
122402069,,5446
122403674,,12370
122412894,,7995
122427805,,13308
122449123,,4245
122459911,,6658
122470739,,8685
12247862,,8927
122478717,,10431
122483965,,3368
122489324,,10120
122497856,,12090
122499843,,4627
122503648,,7850
122505521,,10012
12251551,,5236
122524287,,4245
122526112,,11406
122530409,,1169
122531961,,9569
122532301,,6632
1225357,,332
122557865,,5879
122558351,,3660
12256099,,4670
122564997,,12067
122568020,,10825
122568915,,9829
122569058,,12996
122571095,,10120
12257124,,8099
122584437,,10356
12259398,,11406
122617822,9rf9r9v,5574
122624795,,3846
122632304,,8561
122633313,,4588
122637961,,9450
122641771,,4670
122645729,,5533
122648318,,10431
122659693,,10356
12266198,,7076
122664432,,8234
122666153,,9450
122668601,,4778
122673846,,8561
122676947,,10431
122678511,,10356
122685281,,7876
122685471,,382
122694251,,6700
122701344,,9017
122704881,94h6b37,3487
122712473,,12275
122722316,,5930
122722898,,9569
122724683,,10637
122728734,,2284
122733196,,1429
122754311,,3660
122754445,,10431
122758833,,8561
122759073,9h03u0k,1213
122760201,9rghdwq,1213
122762307,,7951
122763644,,3925
122778843,,11991
122780249,,9569
122781644,,7791
122782006,,3660
12278345,,1632
122784315,,9017
122787433,,5706
122789226,,1601
122794779,,8646
122801915,,11406
122809731,,9614
122813024,,3660
122826117,,10412
122836095,,5930
122852111,96kawvv,9748
12285272,,7978
122855024,,6648
122865718,,3660
122869058,,3846
122882016,,12105
12288631,,3064
122886885,,5752
12289128,,382
122895859,,3064
122898583,,5273
122908934,,3558
12291660,,3064
122920191,,5351
122927697,,4327
122941131,,10033
122941583,,5446
122959836,,10063
122962870,,11406
122963589,,7995
12296405,,4582
122967136,,12090
122968948,,8179
122969456,,11952
122971501,,4670
122976105,9rdmvj6,13958
122976105,9rg1two,13958
122976105,9rg7m3e,13958
12298145,,7995
122988291,,198
122996979,,2284
122998308,,7030
122998496,,8870
123011744,,3942
1230174,,3397
123019980,,2683
123023234,,12919
123026375,,10582
123026637,,12067
123030166,,12630
12303101,,5930
123031058,,10431
123033588,,438
123042937,,6526
123048182,,4245
123050145,,2122
123052380,,7876
123053980,,6562
123055738,,8270
123074245,,8646
123079416,,8254
123081963,,9450
123083961,,6648
123084127,,1963
123091355,,10735
123091544,,12090
123099709,,10063
1231,,1928
123103649,,10356
123104093,,5951
1231064,,94
123111052,,10582
123112759,,8385
123112838,,4677
123115975,95a5avk,4129
123126313,,13500
123127634,,10544
123137378,,5273
123138057,,10015
123143955,,5324
123154675,,7393
123156091,,4559
12316506,,4627
123170079,,2284
12317070,,5351
123176313,,10544
123184045,,9569
123193542,,6648
123200245,,3368
123201755,,12326
123208957,,11952
123211885,,4864
123213707,,9569
123222464,,7467
123228702,,2158
123231428,,6648
123234443,,3064
123248338,,9614
123258158,,11236
123258926,94eb0de,11950
123258926,9504e0q,11950
123258926,95u2npm,11950
123269158,,198
12327970,,7791
123282686,,7939
123287968,,10798
123290847,,10582
123294955,,5273
123296774,,7393
123305347,,12090
1233136,,7939
123317374,,10356
123324851,,10460
12332571,,9569
123333534,,9614
123334815,,2029
123335637,,11046
123341461,,953
123342909,,8270
123343090,,9757
123346169,,705
123348453,,12630
123348775,,279
123351743,,8561
123356728,955m333,6890
123356728,956mlbo,6890
123356728,95q4fql,6890
123356728,95q655c,6890
123356728,95qcqdc,6890
123357700,,12304
123361473,,6648
123368678,,198
123376975,,10120
123386488,,10364
123390547,,8254
123403004,,5183
123408965,,3027
123409100,,7311
123411556,,6526
123413226,,6526
123434741,,94
123440077,,10356
123445061,,280
123448152,,3723
123460228,,810
123465932,,2284
123470350,,7995
123471729,,12536
123472593,,7350
123473561,,11406
123475329,,2284
123479469,,8646
123484671,,3368
123485890,,9450
123490721,,4245
123500612,,6648
123515018,,6648
123517443,,10431
12352971,,12996
123545921,,11376
123547534,,3368
123557508,,11832
12356524,,11406
123567633,,4008
123569848,,9086
123574516,,12553
123589068,,4588
123590178,,6417
123595611,,11406
123596310,,9829
123604030,,6502
123611910,,9569
123619156,,12170
123624391,,94
123625696,,4245
123630795,,4830
123633198,,4588
123635097,,3397
123638451,,10120
12364714,,10236
123649085,,8254
123656327,,3000
12366567,,6648
123671158,,1527
123673866,,198
123682483,,5446
123691788,,13547
12369246,,10460
123696801,,11406
123697956,,11046
123703373,,12760
123705216,,10356
123705790,9rfwbkg,1213
123707315,,6648
123712700,,6648
123714294,,11991
123715676,,8261
123717258,,3942
123722231,,6648
12372322,,6272
123724544,,10544
123735056,,12067
123737448,,2284
123737947,,6986
123744024,,9080
123747600,9rhhagb,3487
123748795,,12304
123757105,,8261
123759765,,7033
123764182,,6247
123767891,,2284
123771650,,12326
123783582,,7939
123785813,,11406
12378696,,10582
123789001,,4778
123802284,,9614
123808014,,3064
123811434,,4830
123814793,95qunn0,4224
123818049,,3397
123853017,,10460
123862696,,7619
123864521,,9450
12387098,,9569
123901791,,12304
123902764,,9757
123916540,,2633
123919123,,2284
123923292,,94
123927794,,2284
123928571,,6648
123930820,,12067
123931996,,5320
123938601,,7939
123945343,,9789
123945553,,2284
123949124,,12814
123952922,,4830
123954566,,9086
123955630,,12067
123957925,,3064
123960057,,12170
123962848,,8646
12396347,,10544
123966488,,8870
123975705,,10431
12399197,,2929
123993,,7939
123994748,,1169
123997274,,8952
12400063,,12630
124002527,,8376
124023308,,12170
124023845,,10063
124024735,,6648
124034968,952r4wg,682
124042375,,10920
12404319,,1601
124043635,,2284
124054971,,12760
124056446,,5401
124058649,,9232
124074583,,8476
124075066,,7876
124075236,,3064
124079975,,11406
124082075,,3690
124085969,,7876
124092738,,12553
124095958,,4282
124096983,,4830
124097225,,7033
124103269,,12553
124105810,,3064
124110402,,10501
12411133,,11991
1241229,,5879
124125093,,7995
124131124,,8099
1241313,,6648
124131461,,12630
124134326,,6648
12413507,,3064
124141940,,3005
124148318,,12553
124149647,,12304
124152182,,13672
124155901,,4245
124155910,,3064
124157948,,12326
1241609,,9017
124161129,,11991
124166975,,1527
124167973,,6526
124169455,,10290
124169576,,10120
124174347,,4830
124180776,946jq14,13366
124182213,,13500
12418846,,8744
124188737,,8179
124192978,94eb66w,10467
124194243,,9569
12420211,,100
124209688,,10063
12422281,,3660
124226693,,13672
124233823,,10364
124239372,,9128
124246997,,10544
124250839,,6588
1242581,,12170
124261268,,1169
124268222,,8615
12426825,,3064
12427127,,11991
124296668,,10356
12430141,,9569
124318623,,3064
124319228,,12996
124321126,,9815
124336435,,11991
124336528,,3370
124338582,,3846
124339054,,10356
124349165,,10582
124350828,,10501
124358705,,8385
124365897,,7350
12437308,,6794
124375869,946gsje,7140
124375869,947boju,7140
124375869,94h51ic,7140
124375869,94mn7ck,7140
124375869,95rie99,7140
124375869,97rc5be,7140
124375869,tm52poa,7140
124376905,,11664
124378720,,12067
124383140,,9618
124386828,,4582
124391710,,3064
124394130,,660
124398114,95rwbtc,8139
124402732,,2443
124403109,,4830
124404194,,10063
12440549,,3660
124409597,,100
124410437,,10290
124413323,,5320
124415684,,12630
124425117,,5533
124432372,,6007
124432528,,6247
124434965,95q61ph,10544
124451894,,11406
124458532,,4670
124459768,,3660
12447102,,5752
124472150,,12067
124483047,,2284
124484184,,3000
124486490,,12304
12449032,,3660
124499787,,12090
124504329,,10542
124519019,,8179
124521400,,6648
124524689,,8099
124525377,,8179
124530845,,5712
124533100,,1963
12453442,99c5esn,6872
124537817,97qj1uw,1213
124543790,,5711
124548013,,10735
124554839,,10431
124557204,,6526
124558772,,7954
12455923,,6648
124559283,,12067
124561150,,8646
124565024,,9205
124567112,,9829
124580633,,7619
124581046,,4008
124583644,,9757
124587446,,10012
124589679,,13042
124595961,,8646
124601919,,4588
124611477,,12630
124611600,,8870
124614424,,4245
124615513,,10431
124624253,,6133
124629126,,4830
124634231,,4008
124634930,,3064
124636879,,3368
124646836,,10356
12465454,,10544
12466287,,12814
124669094,,3064
124669734,,7971
12467288,,8990
124677956,,10735
124688544,,11406
124688734,,3707
124690858,,4670
124694740,,5932
124697045,,2225
124704077,,10431
124705364,,3660
124713017,,3960
124713797,,3660
124713866,,7350
124720403,,9569
124720647,,1954
124721023,,10895
124733698,,13308
124736078,,10015
12474087,,9614
124742333,,10431
124743058,,10431
124750395,,11376
124751723,,6648
12475561,,12170
124756770,,3064
124756824,,10431
124758281,,6247
124760153,,4245
124787213,,1726
124796490,,5533
12480188,,9569
124805813,,3397
1248066,,6456
124806716,,4830
124827600,,3825
124829929,,2225
124836088,,6456
124836555,,10236
12484000,,3321
124840869,,11991
124849112,,7939
124869958,,7876
124871468,,2218
12487825,96ka0r5,11950
124879265,,3660
124882449,,3925
124898996,,1963
124900992,,7467
12490722,,10431
124912479,,9614
124912594,,10120
124913742,,1483
124922660,,11039
12492339,,10431
124923584,,12090
124926139,,12326
124926922,,3942
124933132,,7876
124940023,,3064
124953997,95l2a99,4217
124956172,,12630
12496639,,9614
124966743,,6874
124967474,,9614
12497225,,11278
124975181,,7239
124985850,,1213
124988292,,12158
124990066,,8587
124994510,,7951
125003846,,10544
12500903,,3660
125015018,,12304
125017422,,6526
125018637,,9086
125021996,,332
125022873,,887
125037339,,7995
125039646,,9569
125039852,,4830
125056393,,12996
125057079,,11639
125064574,,13818
125065569,,7951
125065676,,6648
125067428,,7140
125069483,,9829
125073914,,6648
125073980,94eb66k,7350
125088827,,10431
125099363,,5711
125105267,,8595
125120695,,3368
125131967,,7663
12513271,9519jua,5411
125135234,,5233
12513778,,1242
125142768,,11952
125145863,9510uf9,11303
12515008,,11039
125153069,,7791
125158295,,3321
125160792,,7572
1251669,,9017
125169115,,3660
125169229,,3660
125172061,,10082
125178388,,12553
125185055,,3925
125186209,,3064
125202630,,10085
125202978,ffad6ti,5946
12520302,,1971
125214010,,8662
125215464,,10431
125224575,,13321
125235931,,4245
125236803,,6526
125239654,,8327
125243886,,5186
125245471,,3064
125250702,,7939
125252098,,614
125256624,,1294
125260681,,1963
125261686,,8327
125263631,,4830
125281372,,8561
125281723,,9569
125284633,,10467
125285987,,3064
12529513,,3397
125301840,,5273
125309382,,12536
125310693,,7030
125316656,,12090
125320483,,10015
125322867,,3064
125329018,,3660
125330076,,12934
125342669,,8561
125348702,,12170
125355719,,4245
125370071,,11406
125371903,,6750
125373712,,7390
125375331,,836
125375912,,4627
125376005,,11406
125377938,,7393
125379672,,12326
125395146,,7995
125397023,,9086
125415417,,9933
125425257,,5712
125430509,,11406
125434052,,9569
125437836,,4778
125444488,,10297
125446937,,8662
125448110,,3064
125450816,,10582
12545206,,3723
125462699,,3397
125468923,,4778
12547110,,8792
125481554,,11278
125490000,,4895
125495691,,6648
125501893,,9614
125502887,,11566
12550294,,10431
125522373,,10735
125536796,,9614
125543687,,11406
125547654,,10412
125557145,,3723
125559465,,2856
125561936,,10431
125564655,96kaksq,1413
125569259,,7995
12557441,,3000
125575230,,3925
125575884,,1599
12557750,,6630
125583818,,7350
125590181,,5320
125598321,,7939
125600927,,5993
125601389,,11376
125621681,,7572
125622773,,3942
125626491,,12221
125626856,96kngi3,4657
125634505,,13500
125635068,,12304
125636264,,10582
1256564,,3812
125659111,,11991
125662788,,7239
125665175,,11406
125665738,,7939
125669139,,3000
125675957,,11991
125681037,,3064
125684669,,1367
125690943,,8179
125714111,,6526
125718158,,12403
125726259,,4588
125731795,,10431
125732100,,2085
125737270,,438
125739970,,10015
125745305,,4778
125749089,,8099
125755972,,8179
125772595,,8099
125772843,,1963
125778477,,6631
125781674,,9569
12578938,,10063
125791522,,10290
125798078,,5533
125799602,,8561
125803039,,12630
125803471,,10120
125804431,,11991
12580477,,10356
125809282,,6304
125820281,,4533
125825618,,10120
12584089,,11991
125864176,,7393
125864479,,6700
125868939,,12090
125870055,,3942
125873626,,8561
125876548,,5141
125878717,,198
125891602,,7939
125894194,,10939
12589471,,8561
125895089,,8099
125898453,,5446
125900640,,6658
125902041,,7791
125903024,,11406
12591269,,8270
125913,,5635
125918549,,12275
125918753,,10941
125922653,,12090
125928269,,10356
12593001,,12553
125930993,,2284
125934059,,438
125936379,,4008
125946469,,4778
125951983,,11406
125956307,,10120
125959521,,7572
125964110,,11522
125964612,,9829
125984732,,11039
125984968,,5752
125988353,,9829
125993636,,11492
125995175,,4245
126000982,,4561
126009039,,198
126011734,,11832
126018981,,4533
126023294,,10544
126027116,,9450
126044880,,8376
126048745,,6247
126054640,,10431
126061296,,8179
126065135,,198
126069516,,6648
126070163,,2288
126070716,,13547
126072348,,14047
126091128,,5273
126092578,,9614
126094106,,10356
126096413,9623q0l,11950
126101762,,6456
126103642,,12067
126103835,,2284
126107541,,9569
126108765,95lkc9f,4468
126114819,,10939
126127563,,10431
126129592,,12067
126132853,,3942
126133195,,4245
126133493,,13348
126134890,,11236
126141065,95lk6vj,6890
126141065,9623hov,6890
126141065,96kaaei,6890
126141065,99chv3q,6890
126141077,,11406
126146172,99ct639,4657
126147000,,13500
126147511,,8561
126149985,,8870
126153004,,9614
126154586,,6417
126157083,,5801
126163089,,13042
126167269,,2029
126167298,,198
126170164,,8561
126174551,,3064
126175536,,11406
126181836,,7791
126185105,,4778
126195744,,9757
126200169,,2085
126202003,,10431
126208494,,3660
126219337,,7995
126219562,,9766
12622445,,11376
126228957,,4008
126233959,,13500
126236106,,8179
126246567,,3067
12625457,,10356
126264404,,10423
126268882,,10356
126272726,,6648
126278477,,11406
126278627,,7393
126287984,,3690
12629408,,597
126295727,,10012
126296278,,10431
126301765,,2936
126309125,,6526
126309664,,11039
126316199,,6648
126321892,,5752
126324720,,12403
126326467,,8792
126329474,,3064
126330591,,8646
126332881,,1954
126339624,95f74ch,5763
12634124,,2334
126341265,,5183
126348067,,8099
126371487,,1963
126374627,,10356
126380314,,4245
126381308,,3889
126382956,,8685
126382980,,4864
126396831,,8099
126398213,,5712
126400247,,2158
126400460,,3064
126400818,,2284
126401422,,10582
12641048,,11406
126413303,,9205
126422921,,12090
126424122,,12553
126428952,,10356
126432392,,4830
126433466,,10431
126434626,,6247
12643468,,12570
126438225,,10464
126441318,,11406
12644733,,4245
126449083,,12862
126449897,,10544
126451020,,2284
126452987,,3064
126460543,,4588
126462333,,3064
126463866,,3960
126465953,,1032
126467884,,1963
126476695,,10120
126484096,,7995
126485333,,280
126486402,,12996
126489543,,2284
126490287,,10431
126501918,,7876
126505107,,1483
126528632,,7995
126537954,,7939
126543813,,10012
126545975,,2284
126548034,,7951
126550275,,5752
126554978,,1963
126556906,,1649
126557180,,9569
126567676,,5678
126570241,,13308
126572870,,11278
126574256,,10356
126576964,,6562
126582413,,4245
126582756,,11991
126598045,,9829
126601450,,12630
126601777,,4830
126605688,,9569
126614801,,12630
126618099,,3723
126619219,,5932
12662067,,4533
126621981,,11376
126622552,,6919
12663391,,12630
126637709,,5993
126642256,,2683
126642502,,7572
126651710,,12304
126652027,,10431
126655664,,10120
126665368,,2284
12666537,,6648
126669614,,10542
12666962,,11991
126669821,,11832
126672578,,12996
126674837,,10431
126680137,,10431
126703695,,11406
126705476,,5993
126719342,,11376
126719618,,4559
126729375,,9569
12673389,,11406
126735422,,8099
126737387,,4128
126739085,,11406
12675513,,8828
126763476,,4864
126769227,,7572
12676972,,5411
12677481,,2936
126777823,,1963
126780425,,8561
126784046,,2284
126789829,,5273
126791766,99ctd1k,9748
12679373,,10210
126794802,,8561
126799146,,11422
126809035,,8561
126812117,,1029
126817592,,7140
126820373,,10431
126820867,,8646
126827443,9h030lp,1213
126832171,947vrkq,9244
126832171,9517cfr,9244
126832171,9521qj1,9244
126832171,952jno0,9244
126832171,955lwog,9244
126832171,956o9rw,9244
126832171,95wjmr7,9244
126832171,96ha36t,9244
126832171,99c1awh,9244
126832171,99ch155,9244
126832171,9rew7hu,9244
126832171,9t46irc,9244
126832171,9t4qbo4,9244
126832171,mtobc0m,9244
126834172,,8491
126843056,,3942
126843358,,3064
12685131,,4670
126853361,,5706
126854517,,4282
126862482,,679
126870178,,7572
126877978,,9614
12688637,,5065
126891171,,1242
126892089,,5801
126895205,,2085
126904270,,438
126909240,,12536
126911432,,7995
126916129,,7393
126925087,,3064
12692544,,2936
126942455,99cum45,5650
12694746,,5446
126955187,,8992
126959908,,11325
126959962,,7140
126962450,,13804
126970788,,12158
126986602,,6648
126988867,,9569
126991118,,9614
126992392,,9614
126992730,,7939
127000887,,9569
127014665,,3660
127016711,,6648
127017875,,4830
127018743,,7393
127021469,,1169
127022225,,10356
127022292,,8243
127023009,,12370
127032782,,7876
127035075,,13496
127036935,,3064
127040251,,9569
127045931,,14047
12705323,,10290
12706416,,3690
127072044,,10356
127073821,,1169
127074907,99ck4vq,11950
127079759,,7572
127080595,,14047
127083508,,11406
12708709,,4778
127088069,,3889
127089056,,10431
127091378,,8662
127093211,,4778
127094911,,6648
127098849,,3368
127106848,,7390
127109744,,3064
12711239,,5706
127116035,,8099
127128109,,10502
127133338,,12688
127138960,,9614
127143248,,7939
127150517,,887
127156170,,11406
127158890,,5801
127163978,,3397
127166014,,5712
127166201,,3960
127167933,,10456
127169995,,8870
127171877,,7939
127173015,,732
127176792,,3064
127178970,,11406
127179684,,8744
127180072,,7850
12719347,,8990
127200401,,4588
127201224,mtob2b0,2163
127202841,,4677
12720328,,12326
127204665,,887
1272059,95q6hds,6794
12720718,,3660
127217314,,10431
127218180,,1685
127224515,,6648
127225012,,6648
1272323,,3925
127235502,956mosr,5411
127235502,99ctero,5411
127238268,,3846
12724199,,7939
12724607,,10431
127247965,,13042
127251233,,9789
127253226,,6648
127253847,,10431
12725440,,12221
127261398,,8710
12726653,,2936
127273789,,9569
127281739,,9155
127287948,,4008
127291459,,12553
127295306,,3702
127301508,,362
127302824,,2284
127309822,,3660
127309873,,6526
127315701,,12067
127329352,,10431
127342162,,3064
127345232,,198
127355312,,7350
127364641,,2029
127364829,,4245
127371037,,4396
127374268,,12090
127384272,,10120
127391382,,8327
127403897,,12090
127422833,,8605
127423127,,6304
127423910,,5351
127428473,,7350
127434296,,10431
127434843,,4830
127437175,,9614
127438566,,6794
127442392,,2225
12744858,,12221
127453960,,9614
12746580,,7572
127466876,,5752
127471890,,9086
127476316,,11406
127485949,,8532
127498642,,5706
127502717,,10895
127507047,,94
127512038,,6700
127512668,,3321
127529006,,12090
127538425,,9610
127541388,,3956
127547291,,6648
127548185,,4778
127549170,,4533
127559585,,4778
127562960,,10732
127564384,,9933
127574481,,9334
1275808,,12067
127582417,,10412
127582495,,12630
127587884,,4830
127595595,,1169
127596199,,2284
127596269,,4599
127598188,,3660
127598673,,10120
127599208,,10544
127602501,,10892
127608602,,12996
127608904,,10420
12761045,,4245
127614357,,7995
127625831,,5533
127629344,,11991
127641475,,6481
127641690,9rdm1nw,3487
127645479,,5273
12764578,,5446
12765322,,4582
127654830,99ct6rm,7178
127656713,,10085
127658595,,7995
127659773,,5712
127660226,,7995
127661793,,8913
127662516,,2029
127666068,,9569
127670116,,12067
127677758,,10085
127687494,,12996
127691795,,11406
127696144,,6648
127697839,,6456
127703093,946vd6j,3487
127710537,,11991
127714153,,3064
127727857,,6304
127737308,,10576
127759654,,9614
127762122,,499
127780247,,10356
127780771,,4533
127792155,,4468
127797107,,8270
127803925,,12630
127807472,,12090
12781033,,10431
127810721,,6648
127815350,,7876
127816502,,9614
127817687,,10431
127819724,,5320
127821155,,7995
127823846,,10582
127825756,,10356
127826613,,11376
127838756,,12553
127838775,,7140
127850102,,6703
127851826,,12630
127854427,,11406
127857829,,8179
127859764,,1242
12786290,,10431
127865836,,8662
127884837,,9614
127890415,,3846
127894032,,3361
127897932,,279
127899398,,7876
127900513,,12791
127907221,,834
127907827,,10895
127916678,,10431
127946458,,12630
1279465,,8646
127953306,,279
127962747,,7995
127974115,,3483
127977390,,2218
127990255,,10467
127991433,,4670
127996477,,7995
12799763,,3925
128004736,,9614
128018507,,9086
128020268,,10033
128035051,,4588
128036462,,7030
128038157,,13500
128040999,,12919
128043044,,198
128047603,,5320
128054626,,1550
128061034,,6648
128070890,954alcc,4129
128078054,,6648
12808107,,6247
128081749,,951
128082295,,3660
128086731,,4830
12808865,,7951
128092983,,12304
12809310,,12067
128093610,,7876
128097448,,3925
128111456,,8685
128112134,,2162
128113730,,3956
128122502,,7350
12813079,,6648
128132364,,8646
128133456,,12862
128136439,,4778
128143384,,10431
128148770,95qcq1m,10544
12814964,,5712
128152729,,12067
128159304,,7619
128165597,,8646
128165691,,6631
128185119,,8099
128185818,,8495
128198860,,7995
128199159,,10544
128200279,,11664
12821170,,6648
1282153,,10582
128217617,,4245
128235027,,9614
128238248,,11991
128238670,,3942
12823987,,10120
128244648,,6526
128256586,,8327
128257185,,13818
128257617,,4582
128266895,,7939
128267936,,7393
128271608,,6526
128280687,,10349
128280882,,2252
128281085,,10290
128299391,,3064
128301809,,1963
128303795,,3064
128305260,,1574
128311292,,3960
128316401,,5932
128317953,,10356
128317969,9r2sntn,1213
128323742,,3942
128336762,,6648
128344459,,2159
128347508,,3321
128351263,,6648
128353570,,10501
128356375,,10699
128358594,,5801
128367524,,10356
128374126,,9829
128376401,,9614
128385516,,4533
128390381,,8099
128391208,,12659
128392368,,10431
128394565,,3925
128396016,,9569
128398191,,9614
128400695,,11376
128402456,,10699
128403939,,7939
128404643,,10920
128404930,,9450
128407789,,3723
128407817,,11406
128409719,,2284
128410258,,2284
128410799,9rdm3w4,12635
128418185,,10120
128418731,,8850
1284210,,8179
128424539,,3660
128426359,,10501
128432292,,11497
128433418,,9430
128439160,,10356
128455651,,12326
128457263,,13042
128457412,,8270
128465253,,2284
128474,,9757
128474576,,6526
128474795,,6750
128478182,,705
128483703,,2568
128486415,9r75u6a,5411
128497146,,10431
128498194,,6648
128498857,,9618
128500178,,13686
128506407,,7995
128513685,,1213
128514589,,1963
128525713,,8099
128528050,,10431
128534028,,9086
128536912,,150
128545215,,9569
128545716,,11952
128546929,,11406
128553296,,11952
12855357,,3660
128578121,,8376
128578485,,4869
128583318,,6304
128584806,,10502
128588890,,10502
128592541,,8270
128594688,,4582
128599869,,6562
128605073,,6648
128614396,,3000
128619227,,7876
12861932,,12067
128628229,951al09,5411
128628229,9543if6,5411
128628229,956mot4,5411
128628229,95q6l00,5411
128628229,9rghoap,5411
128628709,,7233
128629803,,5932
128633423,,150
128641489,,11406
128646305,,2683
128649042,,11699
128664570,95lkngh,4561
12867346,,11406
12867565,,9933
128678291,,10431
128679350,,10431
128687244,,10431
128687418,,9569
128691322,,10431
128692661,,11991
128696801,,10544
128696819,,3064
128698644,,10431
128700456,,12090
128704655,,6304
128711769,,11406
128711871,,5273
128719869,,11406
128720433,,6608
128727172,,6643
128727945,,10236
128729483,95q692h,6890
128729483,95qq17j,6890
128729483,95qqpia,6890
128729483,95qquij,6890
128729483,95wlqgv,6890
128729483,97lawec,6890
128729483,99ck5r0,6890
128729483,99cthkp,6890
128729483,99ujjn9,6890
128729483,9qv9e5g,6890
128729483,ffadwkv,6890
128732523,,9017
128734333,,12760
128736483,,4677
128744981,,1726
128760543,,10431
128760692,,6456
128765353,,672
128766218,,6648
128771923,,3660
128786842,,8099
12878737,,3000
128792792,,6648
128801896,,9334
128803351,,9569
128810643,,9614
128815012,,198
128823071,,3064
128823320,,8744
128825298,,9569
128827449,,3064
128839761,,1032
128844153,,6700
128846277,,6648
128849095,,1169
128853151,,10356
128858755,,10033
128872439,,1601
128900634,,3064
128907575,,8094
128908607,,4396
